Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6975,Star Wars: The Force Unleashed II,DS,2010,Action,LucasArts,180000.0,40000.0,0.0,20000.0,230000.0
6976,Harry Potter and the Goblet of Fire,XB,2005,Action,Electronic Arts,180000.0,50000.0,0.0,10000.0,230000.0
6977,Zumba Fitness: World Party,XOne,2013,Misc,Majesco Entertainment,170000.0,50000.0,0.0,20000.0,230000.0
6982,Kung Fu Panda 2,DS,2011,Action,THQ,160000.0,50000.0,0.0,20000.0,230000.0
6984,Hotel for Dogs,DS,2008,Simulation,505 Games,220000.0,0.0,0.0,20000.0,230000.0
6990,SSX On Tour,PSP,2005,Sports,Electronic Arts,190000.0,20000.0,0.0,20000.0,230000.0
6992,World Series Baseball,XB,2002,Sports,Sega,170000.0,50000.0,0.0,10000.0,230000.0
6995,Starsky & Hutch,XB,2003,Racing,Empire Interactive,170000.0,50000.0,0.0,10000.0,230000.0
7001,M&M's Kart Racing,Wii,2007,Racing,Zoo Digital Publishing,220000.0,0.0,0.0,20000.0,230000.0
7002,Rock Band Track Pack: Classic Rock,Wii,2009,Misc,MTV Games,220000.0,0.0,0.0,20000.0,230000.0
7005,Looney Tunes: Acme Arsenal,Wii,2007,Action,Warner Bros. Interactive Entertainment,210000.0,10000.0,0.0,20000.0,230000.0
7007,All-Star Baseball 2001,N64,2000,Sports,Acclaim Entertainment,220000.0,10000.0,0.0,0.0,230000.0
7008,Pinball Hall of Fame: The Gottlieb Collection,PSP,2005,Misc,Play It,200000.0,10000.0,0.0,20000.0,230000.0
7010,Star Wars Jedi Knight II: Jedi Outcast,GC,2002,Shooter,Activision,180000.0,50000.0,0.0,10000.0,230000.0
7011,Tom Clancy's Splinter Cell,GC,2003,Action,Ubisoft,180000.0,50000.0,0.0,10000.0,230000.0
7012,Pitfall: The Big Adventure,Wii,2008,Adventure,Activision,200000.0,20000.0,0.0,20000.0,230000.0
7013,Rock Band Country Track Pack,X360,2009,Misc,MTV Games,220000.0,0.0,0.0,20000.0,230000.0
7018,The Incredible Hulk: Ultimate Destruction,XB,2005,Action,Vivendi Games,170000.0,50000.0,0.0,10000.0,230000.0
7021,Skylanders: SuperChargers,XOne,2015,Action,Activision,160000.0,50000.0,0.0,20000.0,230000.0
7025,Rocket Power: Beach Bandits,GC,2002,Platform,THQ,180000.0,50000.0,0.0,10000.0,230000.0
7026,Shaun White Snowboarding,DS,2008,Sports,Ubisoft,210000.0,0.0,0.0,20000.0,230000.0
7028,Ultimate Band,DS,2008,Misc,Disney Interactive Studios,190000.0,20000.0,0.0,20000.0,230000.0
7029,NBA 2K6,X360,2005,Action,Take-Two Interactive,210000.0,10000.0,0.0,20000.0,230000.0
7030,Age of Empires: The Age of Kings,DS,2006,Strategy,THQ,190000.0,20000.0,0.0,20000.0,230000.0
7031,What's Cooking? Jamie Oliver,DS,2008,Simulation,Atari,200000.0,10000.0,0.0,20000.0,230000.0
7034,Ultimate Duck Hunting: Hunting & Retrieving Ducks,Wii,2007,Sports,Detn8 Games,210000.0,0.0,0.0,20000.0,230000.0
7035,Yu-Gi-Oh! GX: Duel Academy,GBA,2005,Misc,Konami Digital Entertainment,170000.0,60000.0,0.0,0.0,230000.0
7043,I Love Horses,DS,2008,Simulation,GSP,210000.0,0.0,0.0,10000.0,230000.0
7044,Madden NFL 06,GBA,2005,Sports,Electronic Arts,170000.0,60000.0,0.0,0.0,230000.0
7045,Karaoke Revolution Glee 2: Road to Regionals,Wii,2011,Misc,Konami Digital Entertainment,150000.0,60000.0,0.0,20000.0,230000.0
7049,Luminous Arc 2,DS,2008,Role-Playing,Rising Star Games,210000.0,0.0,0.0,20000.0,230000.0
7053,Mafia,XB,2004,Action,Take-Two Interactive,170000.0,50000.0,0.0,10000.0,230000.0
7057,Cabela's Outdoor Adventures (2009),PS3,2009,Sports,Activision Value,210000.0,0.0,0.0,20000.0,230000.0
7058,Mega Man & Bass,GBA,2002,Platform,Capcom,160000.0,60000.0,0.0,0.0,230000.0
7060,Neopets Puzzle Adventure,Wii,2008,Puzzle,Capcom,190000.0,20000.0,0.0,20000.0,230000.0
7063,Puss in Boots,X360,2011,Action,THQ,200000.0,20000.0,0.0,20000.0,230000.0
7064,Family Fest presents: Movie Games,Wii,2008,Action,Ubisoft,200000.0,10000.0,0.0,20000.0,230000.0
7066,Tony Hawk's Proving Ground,DS,2007,Sports,Activision,210000.0,10000.0,0.0,20000.0,230000.0
7071,WWE All Stars,3DS,2011,Fighting,THQ,150000.0,60000.0,0.0,20000.0,230000.0
7075,Wipeout 2,3DS,2011,Misc,Activision,220000.0,0.0,0.0,10000.0,230000.0
7078,Barbie as The Island Princess,GBA,2007,Adventure,Activision,160000.0,60000.0,0.0,0.0,230000.0
7079,Petz Rescue: Wildlife Vet,Wii,2008,Simulation,Ubisoft,210000.0,0.0,0.0,20000.0,230000.0
7084,Mega Man Battle Network 5: Team Colonel / Protoman,GBA,2004,Role-Playing,Capcom,160000.0,60000.0,0.0,0.0,230000.0
7085,Barbie and the Three Musketeers,Wii,2009,Adventure,Activision,210000.0,0.0,0.0,20000.0,230000.0
7087,Freedom Fighters,XB,2003,Shooter,Electronic Arts,170000.0,50000.0,0.0,10000.0,230000.0
7089,Soldier of Fortune II: Double Helix,XB,2003,Shooter,Activision,170000.0,50000.0,0.0,10000.0,230000.0
7099,Tiger Woods PGA Tour 2003,GC,2002,Sports,Electronic Arts,180000.0,50000.0,0.0,10000.0,230000.0
7102,MySims Party,Wii,2009,Simulation,Electronic Arts,180000.0,30000.0,0.0,20000.0,230000.0
7103,TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,180000.0,30000.0,0.0,20000.0,230000.0
7105,Hooked! Real Motion Fishing,Wii,2007,Sports,505 Games,210000.0,0.0,0.0,20000.0,230000.0
7107,Bicycle Casino 2005,XB,2004,Misc,Zoo Digital Publishing,170000.0,50000.0,0.0,10000.0,230000.0
7111,Ratchet & Clank: Full Frontal Assault,PS3,2012,Adventure,Sony Computer Entertainment,190000.0,10000.0,0.0,20000.0,230000.0
7112,NCAA Football 09,PSP,2008,Sports,Electronic Arts,210000.0,0.0,0.0,20000.0,230000.0
7113,Family Party: 30 Great Games Winter Fun,Wii,2010,Sports,D3Publisher,210000.0,0.0,0.0,10000.0,230000.0
7115,101-in-1 Party Megamix Wii,Wii,2009,Misc,Nordcurrent,190000.0,10000.0,0.0,20000.0,230000.0
7117,Dinosaur King,DS,2007,Strategy,Sega,200000.0,0.0,0.0,20000.0,230000.0
7120,All Star Karate,Wii,2010,Action,THQ,140000.0,70000.0,0.0,20000.0,230000.0
7121,AC/DC LIVE: Rock Band Track Pack,X360,2008,Misc,MTV Games,210000.0,0.0,0.0,20000.0,230000.0
7124,The Magic School Bus: Oceans,DS,2011,Adventure,Scholastic Inc.,210000.0,0.0,0.0,10000.0,230000.0
7131,NBA Street: Showdown,PSP,2005,Sports,Electronic Arts,200000.0,0.0,0.0,20000.0,230000.0
7133,Cars 2,3DS,2011,Racing,Disney Interactive Studios,210000.0,0.0,0.0,20000.0,230000.0
7134,Petz Monkeyz House,DS,2008,Simulation,Ubisoft,200000.0,0.0,0.0,20000.0,230000.0
7137,FaceBreaker K.O. Party,Wii,2008,Fighting,Electronic Arts,200000.0,10000.0,0.0,20000.0,220000.0
7138,Justice League Heroes,PSP,2006,Role-Playing,Eidos Interactive,200000.0,10000.0,0.0,20000.0,220000.0
7141,Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,2006,Misc,Konami Digital Entertainment,180000.0,30000.0,0.0,20000.0,220000.0
7142,Def Jam: Fight for NY,GC,2004,Fighting,Electronic Arts,170000.0,50000.0,0.0,10000.0,220000.0
7146,EX Monopoly,GBA,2001,Misc,Takara,160000.0,60000.0,0.0,0.0,220000.0
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,2003,Misc,Acclaim Entertainment,170000.0,40000.0,0.0,10000.0,220000.0
7154,Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,170000.0,30000.0,0.0,20000.0,220000.0
7158,Kidz Bop Dance Party! The Video Game,Wii,2010,Misc,D3Publisher,210000.0,0.0,0.0,10000.0,220000.0
7159,Conflict: Vietnam,XB,2004,Shooter,SCi,170000.0,50000.0,0.0,10000.0,220000.0
7163,Dark Souls II,XOne,2015,Role-Playing,Namco Bandai Games,130000.0,70000.0,0.0,20000.0,220000.0
7164,Discovery Kids: Dolphin Discovery,DS,2008,Simulation,505 Games,210000.0,0.0,0.0,10000.0,220000.0
7167,Skies of Arcadia Legends,GC,2002,Role-Playing,Atari,170000.0,40000.0,0.0,10000.0,220000.0
7168,Cloudy With a Chance of Meatballs,DS,2009,Platform,Ubisoft,200000.0,10000.0,0.0,20000.0,220000.0
7170,Madden NFL 12,PSP,2011,Sports,Electronic Arts,210000.0,0.0,0.0,20000.0,220000.0
7175,NCAA Football 2005,GC,2004,Sports,Electronic Arts,170000.0,40000.0,0.0,10000.0,220000.0
7176,Hamtaro: Ham-Ham Games,GBA,2004,Sports,Nintendo,160000.0,60000.0,0.0,0.0,220000.0
7177,Danny Phantom: The Ultimate Enemy,GBA,2005,Action,THQ,160000.0,60000.0,0.0,0.0,220000.0
7178,Petz Rescue: Endangered Paradise,DS,2008,Adventure,Ubisoft,210000.0,0.0,0.0,20000.0,220000.0
7181,A Boy and His Blob,Wii,2009,Platform,Majesco Entertainment,190000.0,20000.0,0.0,20000.0,220000.0
7185,Hidden Mysteries: Buckingham Palace,DS,2010,Puzzle,Avanquest,130000.0,70000.0,0.0,20000.0,220000.0
7189,The Legend of Spyro: The Eternal Night,Wii,2007,Platform,Vivendi Games,180000.0,20000.0,0.0,20000.0,220000.0
7191,Rampage: Total Destruction,Wii,2006,Action,Midway Games,190000.0,10000.0,0.0,20000.0,220000.0
7193,Petz: Horse Club,Wii,2008,Misc,Ubisoft,200000.0,0.0,0.0,20000.0,220000.0
7195,Rapala's Fishing Frenzy,Wii,2008,Sports,Activision,200000.0,0.0,0.0,20000.0,220000.0
7197,Shinobi,3DS,2011,Platform,Sega,140000.0,70000.0,0.0,20000.0,220000.0
7198,Puss in Boots,Wii,2011,Action,THQ,190000.0,10000.0,0.0,10000.0,220000.0
7199,Tony Hawk's Downhill Jam,DS,2006,Sports,Activision,200000.0,0.0,0.0,20000.0,220000.0
7200,Mega Man Zero 3,GBA,2004,Platform,Capcom,160000.0,60000.0,0.0,0.0,220000.0
7205,Barbie: Groom and Glam Pups,Wii,2010,Action,THQ,190000.0,20000.0,0.0,10000.0,220000.0
7206,KORG DS-10 Synthesizer,DS,2008,Misc,AQ Interactive,200000.0,10000.0,0.0,20000.0,220000.0
7216,Duel Masters: Kaijudo Showdown,GBA,2004,Misc,Atari,160000.0,60000.0,0.0,0.0,220000.0
7217,Imagine: Boutique Owner,DS,2009,Simulation,Ubisoft,200000.0,0.0,0.0,20000.0,220000.0
7219,The Lord of the Rings: The Third Age,GBA,2004,Role-Playing,Electronic Arts,160000.0,60000.0,0.0,0.0,220000.0
7221,The Suffering,XB,2004,Action,Midway Games,160000.0,50000.0,0.0,10000.0,220000.0
7223,Tetris Worlds,GC,2002,Puzzle,THQ,170000.0,40000.0,0.0,10000.0,220000.0
7225,ECW Hardcore Revolution,N64,2000,Fighting,Acclaim Entertainment,180000.0,40000.0,0.0,0.0,220000.0
7228,Rampage 2: Universal Tour,N64,1999,Action,GT Interactive,180000.0,40000.0,0.0,0.0,220000.0
7229,Ms. Pac-Man: Maze Madness,N64,2000,Puzzle,Namco Bandai Games,180000.0,40000.0,0.0,0.0,220000.0
7231,Age of Empires: Mythologies,DS,2008,Strategy,THQ,170000.0,30000.0,0.0,20000.0,220000.0
7232,Viewtiful Joe 2,GC,2004,Action,Capcom,170000.0,40000.0,0.0,10000.0,220000.0
7233,Where's Waldo? The Fantastic Journey,DS,2009,Adventure,Ubisoft,200000.0,0.0,0.0,20000.0,220000.0
7234,ATV Quad Kings,Wii,2009,Racing,Zoo Digital Publishing,210000.0,0.0,0.0,10000.0,220000.0
7239,Touch the Dead,DS,2007,Shooter,Eidos Interactive,200000.0,0.0,0.0,20000.0,220000.0
7241,Nickelodeon Party Blast,XB,2002,Misc,Infogrames,160000.0,50000.0,0.0,10000.0,220000.0
7244,G.I. Joe: The Rise of Cobra,Wii,2009,Action,Electronic Arts,170000.0,30000.0,0.0,20000.0,220000.0
7245,Shellshock: Nam '67,XB,2004,Shooter,Eidos Interactive,160000.0,50000.0,0.0,10000.0,220000.0
7246,Hunted: The Demon's Forge,X360,2011,Action,Bethesda Softworks,130000.0,70000.0,0.0,20000.0,220000.0
7249,All-Star Baseball 2002,GC,2001,Sports,Acclaim Entertainment,170000.0,40000.0,0.0,10000.0,220000.0
7253,NBA Live 09 All-Play,Wii,2008,Sports,Electronic Arts,190000.0,10000.0,0.0,20000.0,220000.0
7258,From Russia With Love,GC,2005,Action,Electronic Arts,170000.0,40000.0,0.0,10000.0,220000.0
7259,You Don't Know Jack,Wii,2011,Misc,THQ,200000.0,0.0,0.0,10000.0,220000.0
7261,Pinball Hall of Fame: The Williams Collection,PS3,2009,Misc,Crave Entertainment,200000.0,0.0,0.0,20000.0,220000.0
7265,NCAA Basketball 09,X360,2008,Sports,Electronic Arts,200000.0,0.0,0.0,20000.0,220000.0
7266,Full Auto,X360,2006,Shooter,Sega,190000.0,10000.0,0.0,20000.0,220000.0
7272,Disney's Magical Quest Starring Mickey and Minnie,GBA,2002,Action,Nintendo,160000.0,60000.0,0.0,0.0,220000.0
7274,NBA 06,PSP,2005,Sports,Sony Computer Entertainment,200000.0,0.0,0.0,20000.0,220000.0
7275,Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,160000.0,60000.0,0.0,0.0,220000.0
7279,Madden NFL 07,DS,2006,Sports,Electronic Arts,200000.0,0.0,0.0,20000.0,220000.0
7281,NFL 2K3,GC,2002,Sports,Sega,170000.0,40000.0,0.0,10000.0,220000.0
7285,Samurai Jack: The Amulet of Time,GBA,2003,Platform,Zoo Digital Publishing,160000.0,60000.0,0.0,0.0,220000.0
7286,Pass the Pigs,DS,2008,Misc,THQ,200000.0,0.0,0.0,20000.0,220000.0
7291,Order Up!,Wii,2008,Misc,Zoo Digital Publishing,190000.0,10000.0,0.0,20000.0,220000.0
7295,Scooby-Doo! Mystery Mayhem,GC,2004,Action,THQ,170000.0,40000.0,0.0,10000.0,220000.0
7297,American Idol,GBA,2003,Misc,Codemasters,150000.0,60000.0,0.0,0.0,220000.0
7299,Britney's Dance Beat,GBA,2002,Misc,THQ,150000.0,60000.0,0.0,0.0,220000.0
7300,Shrek SuperSlam,GC,2005,Action,Activision,170000.0,40000.0,0.0,10000.0,220000.0
7302,Over G Fighters,X360,2006,Simulation,Ubisoft,190000.0,10000.0,0.0,20000.0,220000.0
7319,Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,200000.0,0.0,0.0,20000.0,210000.0
7324,Namco Museum: 50th Anniversary,GC,2005,Misc,Namco Bandai Games,170000.0,40000.0,0.0,10000.0,210000.0
7326,NBA,PSP,2005,Sports,Sony Computer Entertainment,200000.0,0.0,0.0,20000.0,210000.0
7329,Transformers: Dark of the Moon,3DS,2011,Action,Activision,160000.0,40000.0,0.0,20000.0,210000.0
7336,Backyard NFL Football '09,Wii,2008,Sports,Atari,200000.0,0.0,0.0,20000.0,210000.0
7340,College Hoops 2K7,X360,2006,Sports,Take-Two Interactive,200000.0,0.0,0.0,20000.0,210000.0
7341,The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,120000.0,70000.0,0.0,20000.0,210000.0
7342,Big League Sports,X360,2011,Sports,Activision,180000.0,20000.0,0.0,10000.0,210000.0
7343,Bratz: Forever Diamondz,GC,2006,Adventure,THQ,170000.0,40000.0,0.0,10000.0,210000.0
7350,NCAA March Madness 08,X360,2007,Sports,Electronic Arts,200000.0,0.0,0.0,20000.0,210000.0
7352,Robotech: The Macross Saga,GBA,2002,Shooter,TDK Mediactive,150000.0,60000.0,0.0,0.0,210000.0
7354,MTV Celebrity Deathmatch,XB,2003,Fighting,Gotham Games,160000.0,50000.0,0.0,10000.0,210000.0
7357,Tony Hawk's American Sk8land,DS,2005,Sports,Activision,190000.0,10000.0,0.0,20000.0,210000.0
7359,The BIGS 2,X360,2009,Sports,Take-Two Interactive,190000.0,10000.0,0.0,20000.0,210000.0
7360,BloodRayne,XB,2002,Shooter,Universal Interactive,160000.0,50000.0,0.0,10000.0,210000.0
7361,Hannah Montana: The Movie,X360,2009,Adventure,Disney Interactive Studios,140000.0,60000.0,0.0,20000.0,210000.0
7362,50 Cent: Blood on the Sand,X360,2009,Shooter,THQ,120000.0,70000.0,0.0,20000.0,210000.0
7363,Bratz: Girlz Really Rock,Wii,2008,Action,THQ,190000.0,0.0,0.0,20000.0,210000.0
7364,NHL 2K6,XB,2005,Sports,Take-Two Interactive,160000.0,50000.0,0.0,10000.0,210000.0
7365,Tenchu: Return From Darkness,XB,2004,Action,Activision,160000.0,50000.0,0.0,10000.0,210000.0
7369,MVP Baseball,PSP,2005,Sports,Electronic Arts,200000.0,0.0,0.0,20000.0,210000.0
7377,Hasbro Family Game Night 3,X360,2010,Misc,Electronic Arts,170000.0,30000.0,0.0,10000.0,210000.0
7379,Rayman Raving Rabbids,X360,2007,Misc,Ubisoft,180000.0,10000.0,0.0,20000.0,210000.0
7388,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,Wii,2009,Adventure,GSP,120000.0,70000.0,0.0,20000.0,210000.0
7390,Marvel Super Hero Squad,PSP,2009,Fighting,THQ,170000.0,20000.0,0.0,20000.0,210000.0
7391,The Chronicles of Narnia: Prince Caspian,DS,2008,Action,Disney Interactive Studios,190000.0,10000.0,0.0,20000.0,210000.0
7394,Yoga Wii,Wii,2009,Sports,JoWood Productions,150000.0,50000.0,0.0,20000.0,210000.0
7395,Darkwatch,XB,2005,Shooter,Ubisoft,160000.0,50000.0,0.0,10000.0,210000.0
7396,Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,150000.0,50000.0,0.0,20000.0,210000.0
7397,Prince of Persia: Revelations,PSP,2005,Adventure,Ubisoft,180000.0,10000.0,0.0,20000.0,210000.0
7398,Bass Pro Shops: The Strike,X360,2009,Sports,XS Games,200000.0,0.0,0.0,20000.0,210000.0
7401,The Fairly OddParents: Breakin' Da Rules,GC,2003,Platform,THQ,160000.0,40000.0,0.0,10000.0,210000.0
7402,Namco Museum Megamix,Wii,2010,Misc,Namco Bandai Games,200000.0,0.0,0.0,10000.0,210000.0
7403,Wedding Dash,DS,2009,Action,Zoo Games,200000.0,0.0,0.0,10000.0,210000.0
7409,Cabela's Deer Hunt: 2004 Season,XB,2003,Sports,Activision Value,160000.0,50000.0,0.0,10000.0,210000.0
7410,Disney's Planes,WiiU,2013,Simulation,Disney Interactive Studios,150000.0,40000.0,0.0,20000.0,210000.0
7411,Brunswick Pro Bowling,PSP,2007,Sports,505 Games,190000.0,0.0,0.0,20000.0,210000.0
7412,World Series of Poker,PSP,2005,Misc,Activision,190000.0,0.0,0.0,20000.0,210000.0
7413,ClayFighter 63 1/3,N64,1997,Fighting,Interplay,170000.0,40000.0,0.0,0.0,210000.0
7414,Monopoly,N64,1999,Misc,Hasbro Interactive,170000.0,40000.0,0.0,0.0,210000.0
7415,WCW Nitro,N64,1998,Fighting,THQ,170000.0,40000.0,0.0,0.0,210000.0
7416,Cruis'n Exotica,N64,2000,Racing,Midway Games,170000.0,40000.0,0.0,0.0,210000.0
7417,Gex 3: Deep Cover Gecko,N64,1999,Platform,Crave Entertainment,170000.0,40000.0,0.0,0.0,210000.0
7418,WinBack: Covert Operations,N64,1999,Shooter,Virgin Interactive,170000.0,40000.0,0.0,0.0,210000.0
7419,Heroes of Ruin,3DS,2012,Role-Playing,Nintendo,130000.0,70000.0,0.0,20000.0,210000.0
7420,WipeOut 3 The Game,X360,2012,Action,Activision,200000.0,0.0,0.0,10000.0,210000.0
7424,Bionicle,GC,2003,Action,Electronic Arts,160000.0,40000.0,0.0,10000.0,210000.0
7433,Unreal II: The Awakening,XB,2004,Shooter,Atari,170000.0,40000.0,0.0,10000.0,210000.0
7437,Batman Begins,XB,2005,Action,Electronic Arts,160000.0,40000.0,0.0,10000.0,210000.0
7438,Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,150000.0,40000.0,0.0,20000.0,210000.0
7440,Shrek: Reekin' Havoc,GBA,2003,Platform,TDK Mediactive,150000.0,60000.0,0.0,0.0,210000.0
7444,NHL Hitz 20-02,GC,2001,Sports,Midway Games,160000.0,40000.0,0.0,10000.0,210000.0
7445,The Last Airbender,Wii,2010,Action,THQ,120000.0,70000.0,0.0,20000.0,210000.0
7446,NCAA Football 2003,GC,2002,Sports,Electronic Arts,160000.0,40000.0,0.0,10000.0,210000.0
7447,StokEd,X360,2009,Sports,Zushi Games,180000.0,10000.0,0.0,10000.0,210000.0
7451,Tony Hawk's Motion,DS,2008,Sports,Activision,190000.0,0.0,0.0,20000.0,210000.0
7456,Dragon Ball Z: Harukanaru Densetsu,DS,2007,Role-Playing,Namco Bandai Games,190000.0,0.0,0.0,20000.0,210000.0
7457,Wacky Races: Crash & Dash,DS,2008,Racing,Eidos Interactive,190000.0,0.0,0.0,10000.0,210000.0
7458,I Spy: Castle,DS,2011,Puzzle,Scholastic Inc.,190000.0,0.0,0.0,10000.0,210000.0
7460,Greg Hastings Paintball 2,X360,2010,Shooter,Majesco Entertainment,190000.0,0.0,0.0,10000.0,210000.0
7463,NCAA March Madness 07,X360,2007,Sports,Electronic Arts,190000.0,0.0,0.0,20000.0,210000.0
7464,NHL 2003,XB,2002,Sports,Electronic Arts,150000.0,40000.0,0.0,10000.0,210000.0
7467,Barbie Fashion Show: An Eye for Style,DS,2008,Misc,Activision,190000.0,0.0,0.0,20000.0,210000.0
7468,Tiger Woods PGA Tour,PSP,2005,Sports,Electronic Arts,190000.0,0.0,0.0,20000.0,210000.0
7474,The Naked Brothers Band: The Video Game,Wii,2008,Misc,THQ,190000.0,0.0,0.0,10000.0,210000.0
7477,The Amazing Spider-Man (Console Version),DS,2012,Action,Activision,150000.0,40000.0,0.0,10000.0,210000.0
7478,NCAA Football 10,PSP,2009,Sports,Electronic Arts,190000.0,0.0,0.0,20000.0,210000.0
7480,Dawn of Discovery,Wii,2009,Simulation,Ubisoft,130000.0,60000.0,0.0,20000.0,210000.0
7481,BeyBlade VForce: Super Tournament Battle,GC,2002,Action,Atari,160000.0,40000.0,0.0,10000.0,210000.0
7482,Outlaw Golf 2,XB,2004,Sports,Global Star,150000.0,40000.0,0.0,10000.0,210000.0
7486,Defiance,PC,2013,Shooter,Trion Worlds,140000.0,40000.0,0.0,20000.0,210000.0
7490,Need for Speed Carbon: Own the City,DS,2006,Racing,Electronic Arts,170000.0,20000.0,0.0,20000.0,210000.0
7491,Dragon Ball Z: Sagas,GC,2005,Fighting,Atari,160000.0,40000.0,0.0,10000.0,210000.0
7494,X2: Wolverine's Revenge,XB,2003,Platform,Activision,150000.0,40000.0,0.0,10000.0,210000.0
7495,Power Rangers: Wild Force,GBA,2002,Action,THQ,150000.0,50000.0,0.0,0.0,210000.0
7497,Thrillville,PSP,2006,Strategy,Atari,180000.0,0.0,0.0,20000.0,200000.0
7498,Battle of Giants: Dinosaurs Strike,Wii,2010,Strategy,Ubisoft,150000.0,40000.0,0.0,20000.0,200000.0
7501,Discovery Kids: Pony Paradise,DS,2009,Simulation,505 Games,190000.0,0.0,0.0,10000.0,200000.0
7502,Mary-Kate and Ashley: Girls Night Out,GBA,2002,Misc,Acclaim Entertainment,150000.0,50000.0,0.0,0.0,200000.0
7503,Cabela's North American Adventures,Wii,2010,Sports,Activision,190000.0,0.0,0.0,10000.0,200000.0
7504,Enchanted Arms,PS3,2007,Role-Playing,Ubisoft,170000.0,10000.0,0.0,20000.0,200000.0
7505,Beyblade G-Revolution,GBA,2004,Action,Atari,150000.0,50000.0,0.0,0.0,200000.0
7506,WWE All Stars,Wii,2011,Fighting,THQ,110000.0,70000.0,0.0,20000.0,200000.0
7508,World Championship Cards,PSP,2008,Misc,Crave Entertainment,190000.0,0.0,0.0,20000.0,200000.0
7509,You Don't Know Jack,X360,2011,Misc,THQ,190000.0,0.0,0.0,10000.0,200000.0
7511,NBA Live 15,XOne,2014,Sports,Electronic Arts,170000.0,20000.0,0.0,20000.0,200000.0
7513,Frogger 3D,3DS,2011,Action,Konami Digital Entertainment,160000.0,30000.0,0.0,10000.0,200000.0
7516,NASCAR Heat 2002,XB,2001,Racing,Infogrames,150000.0,40000.0,0.0,10000.0,200000.0
7517,Planet 51,Wii,2009,Action,Sega,170000.0,20000.0,0.0,20000.0,200000.0
7520,My Fitness Coach 2: Exercise and Nutrition,Wii,2009,Sports,Black Bean Games,140000.0,40000.0,0.0,20000.0,200000.0
7525,NCAA March Madness 06,XB,2005,Sports,Electronic Arts,150000.0,40000.0,0.0,10000.0,200000.0
7526,Major League Baseball 2K11,PS3,2011,Sports,Take-Two Interactive,150000.0,30000.0,0.0,20000.0,200000.0
7532,Midnight Club 3: DUB Edition Remix,XB,2006,Racing,Take-Two Interactive,150000.0,40000.0,0.0,10000.0,200000.0
7535,CandyLand / Chutes & Ladders / Memory,GBA,2005,Misc,Zoo Digital Publishing,150000.0,50000.0,0.0,0.0,200000.0
7548,Jillian Michaels' Fitness Adventure,X360,2011,Misc,505 Games,170000.0,20000.0,0.0,10000.0,200000.0
7549,MLB 10: The Show,PSP,2010,Sports,Sony Computer Entertainment,190000.0,0.0,0.0,20000.0,200000.0
7550,State of Decay,XOne,2015,Strategy,Microsoft Game Studios,140000.0,50000.0,0.0,20000.0,200000.0
7553,Bratz: Rock Angelz,GC,2005,Misc,THQ,160000.0,40000.0,0.0,10000.0,200000.0
7556,MLB SlugFest 20-03,XB,2002,Sports,Midway Games,150000.0,40000.0,0.0,10000.0,200000.0
7558,Spectrobes: Origins,Wii,2009,Role-Playing,Disney Interactive Studios,160000.0,20000.0,0.0,20000.0,200000.0
